
smiles,prediction,mean_similarity,in_AD,MolWt,MolLogP,HBD,HBA,RotatableBonds
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(CO)(CO)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,7.383147716522217,0.12818598219687147,False,1093.2200000000005,-3.843099999999986,15,24,11
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,7.346419811248779,0.1975316533998313,False,654.6059999999999,3.192800000000002,3,6,5
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,7.324020862579346,0.19122374210550724,False,421.4530000000002,1.8467999999999996,2,8,3
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,7.324020862579346,0.19122374210550724,False,421.4530000000002,1.8467999999999996,2,8,3
CCC1OC(=O)C(C)(F)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)OC12C,7.317486763000488,0.1764953866983124,False,845.0229999999997,4.603500000000005,2,15,11
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,7.31320858001709,0.2370398498083716,False,324.4240000000001,3.1732000000000022,1,4,4
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,7.31320858001709,0.2370398498083716,False,324.4240000000001,3.1732000000000014,1,4,4
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,7.31320858001709,0.2370398498083716,False,324.4240000000001,3.1732000000000022,1,4,4
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,7.31320858001709,0.2370398498083716,False,324.4240000000001,3.1732000000000014,1,4,4
CN(C)N(C)C(=O)C1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,7.310147285461426,0.2274007857498738,False,546.7160000000002,2.719000000000003,3,5,9
